Pavement,,,
Drive - B,,,
,,,
,,,
[1989],,,
[2010],,,
"1-3-2010 / Auckland, New Zealand / Town Hall (SP-CMC-6) (g&e)",AUD,FLAC,
"3-10-2010 / Brisbane, Australia / The Tivoli (SP-CMC-8) (unk)",AUD,FLAC,
"5-11-2010 / London, UK / Brixton Academy (SP-CMC-1) (chalkfarmer)",AUD,FLAC,
"5-12-2010 / London, UK / Brixton Academy (AT898) (unk)",AUD,FLAC,
"6-24-2010 / Stockton, CA / Bob Hope Theatre (Schoeps CCM4) (unk)",AUD,FLAC 24,
"6-25-2010 / Berkeley, CA / Greek Theatre (Schoeps CCM4) (unk)",AUD,FLAC 24,
"7-18-2010 / Chicago, IL / Union Park - Pitchfork Music Festival (CA-11) (rhinowing)",AUD,FLAC,
"9-18-2010 / Boston, MA / Agganis Arena (ADK SC-Ts) (seth baker)",AUD,FLAC,
"9-19-2010 / Brooklyn, NY / Williamsburg Waterfront (Audix 1280c) (acidjack)",AUD,FLAC,
"9-21-2010 / Brooklyn, NY / Summerstage (DPA 4021) (acidjack)",AUD,FLAC,
"9-22-2010 / Central Park, NY / Summerstage (Audix 1280c) (acidjack)",AUD,FLAC,
"9-23-2010 / Central Park, NY / Summerstage (KM-150s + DPA 4021s) (nyctaper)",AUD,FLAC,
"9-24-2010 / Central Park, NY / Summerstage (Audix 1280c) (acidjack)",AUD,FLAC,
"9-26-2010 / Atlanta, GA / The Tabernacle (SP-CMC-8) (terryfunku) ",AUD,FLAC,
"11-20-2010 / Sao Paulo, BRA / Playcenter (MM-MCSM-4) (rony kohn)",AUD,FLAC,
"11-21-2010 / Buenos Aires, ARG / La Trastienda (MM-MCSM-4) (rony kohn)",AUD,FLAC,
,,,
[2022],,,
"5-23-2022 / Los Angeles, CA / Fonda Theatre (Shure MV88) (tremolo75) ",AUD,FLAC 24,
"5-23-2022 / Los Angeles, CA / Fonda Theater (Beyerdynamic TG L34C) (aaron miller) ",AUD,FLAC 24,
"6-2-2022 / Barcelona, SP / Primavera Sound",WEB,FLAC,
"6-2-2022 / Barcelona, Spain / Primavera Sound - Parc del Fòrum (indykid) ",Webcast,MKV,
"6-10-2022 / Porto, Portugal / Parque da Cidade (Oktava MKs) (kavg) ",AUD,FLAC,
"9-7-2022 / San Diego, CA / Balboa Theatre (MS-BMC-3) (kavg)",AUD,FLAC,
"9-9-2022 / Los Angeles, CA / Orpheum Theatre (unk) (nick cholt)",AUD,FLAC,
"9-10-2022 / Los Angeles, CA / Orpheum Theatre (unk) (nick cholt)",AUD,FLAC,
"9-12-2022 / San Francisco, CA / Masonic Auditorium (iPhone 7) (chris lawrence)",AUD,FLAC,
